Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"54022","1","2019-06-18 13:34:41","1","41","<machine-learning><svm><kernel>","0",""
"54023","1","2019-06-18 13:35:56","2","154","<reinforcement-learning><gradient-descent><backpropagation>","1",""
"54026","1","2019-06-18 15:07:01","2","393","<python><scikit-learn><regression><similarity>","2",""
"54029","1","2019-06-18 15:40:26","1","33","<python><scipy>","0",""
"54033","1","2019-06-18 17:36:11","2","283","<nlp><sentiment-analysis><tools><annotation>","1",""
"54034","1","2019-06-18 17:37:38","2","1648","<keras><tensorflow>","1",""
"54035","1","2019-06-18 17:41:48","1","2236","<powerbi>","1",""
"54037","1","2019-06-18 17:48:50","0","33","<python><word2vec><similarity><distance><embeddings>","0",""
"54039","1","2019-06-18 18:11:19","2","21","<linear-regression>","0",""
"54040","1","2019-06-18 19:22:30","1","52","<data><sentiment-analysis><social-network-analysis><twitter>","1",""
"54041","1","2019-06-18 19:38:03","0","169","<time-series><clustering><k-means>","1",""
"54043","1","2019-06-18 20:36:31","4","2702","<classification><unbalanced-classes><lightgbm>","1","1"
"54049","1","2019-06-18 21:07:05","2","21","<machine-learning><deep-learning><data-science-model><management>","0","2"
"54052","1","2019-06-18 23:26:57","3","2728","<python><pandas><dummy-variables>","3","0"
"54053","1","2019-06-19 00:00:35","1","127","<machine-learning>","1",""
"54056","1","2019-06-19 03:05:19","0","28","<machine-learning><cnn><loss-function>","0",""
"54058","1","2019-06-19 06:28:26","1","76","<machine-learning><predictive-modeling>","3",""
"54061","1","2019-06-19 07:04:59","1","30","<machine-learning><classification><computer-vision><image-recognition><ocr>","0",""
"54065","1","2019-06-19 07:24:18","0","18","<predictive-modeling><random-forest><xgboost><k-means>","1",""
"54069","1","2019-06-19 08:47:50","1","21","<machine-learning><online-learning>","0","2"
"54072","1","2019-06-19 09:59:28","0","214","<machine-learning><neural-network><classification><keras><tensorflow>","1",""
"54073","1","2019-06-19 10:17:07","-1","82","<clustering>","1",""
"54074","1","2019-06-19 10:41:20","0","56","<time-series><linear-regression><model-selection>","1",""
"54083","1","2019-06-19 12:57:50","2","85","<scikit-learn>","2","1"
"54084","1","2019-06-19 12:59:00","1","93","<classification><variance><math><bias>","1","1"
"54085","1","2019-06-19 13:02:40","0","23","<machine-learning><deep-learning><mlp>","0",""
"54089","1","2019-06-19 13:55:05","1","68","<named-entity-recognition>","1",""
"54093","1","2019-06-19 15:30:15","1","171","<nlp><clustering><feature-selection><unsupervised-learning><dimensionality-reduction>","1",""
"54094","1","2019-06-19 15:43:06","0","346","<data-mining><predictive-modeling><visualization><machine-learning-model><kaggle>","1",""
"54096","1","2019-06-19 16:20:18","0","34","<machine-learning><random-forest><decision-trees><linear-regression><machine-learning-model>","0",""
"54098","1","2019-06-19 17:01:52","1","17","<machine-learning><scikit-learn><random-forest><machine-learning-model><data-science-model>","0",""
"54099","1","2019-06-19 17:18:22","0","26","<machine-learning><dropout><generalization>","1",""
"54103","1","2019-06-19 18:24:00","2","31","<classification><multiclass-classification>","1","1"
"54105","1","2019-06-19 18:42:35","0","86","<classification>","2",""
"54108","1","2019-06-19 21:57:37","0","75","<cnn><accuracy><pooling>","0",""
"54110","1","2019-06-19 22:34:48","0","14","<classification><multiclass-classification>","1",""
"54111","1","2019-06-19 23:40:03","1","88","<time-series><clustering><lstm><data><preprocessing>","0",""
"54112","1","2019-06-20 00:04:10","1","1097","<machine-learning><data-cleaning><feature-engineering><feature-extraction><feature-scaling>","1",""
"54118","1","2019-06-20 03:39:19","2","54","<machine-learning><python><pytorch><weight-initialization>","0",""
"54120","1","2019-06-20 04:48:43","1","240","<python><nlp><word-embeddings><word>","2",""
"54127","1","2019-06-20 06:15:31","1","61","<machine-learning><classification><dataset><statistics><data-science-model>","1",""
"54134","1","2019-06-20 08:42:11","1","86","<keras><tensorflow><rstudio>","2",""
"54138","1","2019-06-20 09:06:34","3","5338","<machine-learning><time-series><categorical-data>","3",""
"72247","1","2020-04-13 15:42:24","0","118","<python><object-detection><f1score>","0",""
"72249","1","2020-04-13 16:36:23","0","14","<generative-models>","0",""
"72250","1","2020-04-13 16:38:15","0","19","<data><visualization><orange><geospatial><heatmap>","0",""
"72252","1","2020-04-13 16:52:27","0","36","<python><data-mining><networkx>","0",""
"72253","1","2020-04-13 16:56:42","1","36","<machine-learning><explainable-ai><interpretation><shap>","0","1"
"72254","1","2020-04-13 17:23:06","0","15","<machine-learning><scikit-learn><feature-selection><pipelines>","0",""
"72255","1","2020-04-13 17:27:17","0","36","<r><data>","0",""
"72257","1","2020-04-13 17:50:45","0","40","<machine-learning><python><natural-language-process><text-classification>","3","1"
"72259","1","2020-04-13 18:02:48","2","35","<scikit-learn><random-forest><boosting><bagging>","1","2"
"72261","1","2020-04-13 18:05:24","-1","46","<machine-learning><linear-regression>","2",""
"72262","1","2020-04-13 18:12:46","-1","9","<python><pandas><excel><monte-carlo>","1",""
"72270","1","2020-04-13 20:25:41","1","36","<deep-learning><classification>","1","1"
"72275","1","2020-04-13 21:56:39","1","20","<text-classification>","0",""
"72278","1","2020-04-14 00:09:06","0","9","<text-mining><information-retrieval>","0",""
"72281","1","2020-04-14 03:40:29","0","36","<nlp><language-model><tokenization><huggingface>","0","0"
"72282","1","2020-04-14 06:10:26","0","12","<r><predictive-modeling><glm>","0",""
"72286","1","2020-04-14 09:02:51","1","30","<python><pipelines>","1",""
"72287","1","2020-04-14 09:06:13","0","7","<neural-network><image-segmentation>","0",""
"72289","1","2020-04-14 09:39:42","0","21","<ranking><sports>","1",""
"72293","1","2020-04-14 10:21:55","1","24","<neural-network><scikit-learn><perceptron><mlp>","1",""
"72295","1","2020-04-14 11:45:33","0","12","<machine-learning><scikit-learn><supervised-learning><pca><dimensionality-reduction>","0",""
"72296","1","2020-04-14 11:56:14","1","102","<tensorflow><confidence>","2",""
"72298","1","2020-04-14 12:30:56","0","21","<machine-learning><neural-network><computer-vision><sensors>","0",""
"72301","1","2020-04-14 13:15:36","0","47","<machine-learning><python><time-series><arima>","0",""
"72308","1","2020-04-14 15:05:26","1","40","<python><time-series><lstm><recurrent-neural-net><ner>","0",""
"72312","1","2020-04-14 15:46:07","0","50","<colab><linux>","0",""
"72313","1","2020-04-14 16:03:45","0","39","<neural-network><deep-learning><cnn><lstm>","0",""
"72314","1","2020-04-14 16:28:18","1","45","<classification><decision-trees><multiclass-classification><unbalanced-classes>","1",""
"72315","1","2020-04-14 17:14:29","2","40","<python><pandas>","1",""
"72316","1","2020-04-14 17:14:35","0","26","<computer-vision><image-recognition><image-preprocessing><opencv><image-segmentation>","1","1"
"72319","1","2020-04-14 17:36:42","0","14","<neural-network><keras><regularization><mlp><dropout>","0","1"
"72321","1","2020-04-14 17:44:31","0","69","<classification><unbalanced-classes><class-imbalance><smote><imbalanced-learn>","1",""
"72323","1","2020-04-14 18:05:22","0","18","<cnn><image-recognition>","0",""
"72325","1","2020-04-14 19:23:06","0","106","<neural-network><loss-function>","1",""
"72327","1","2020-04-14 19:46:55","0","21","<reinforcement-learning><beginner><q-learning>","0",""
"72334","1","2020-04-14 22:40:34","0","20","<recommender-system><tfidf><matrix-factorisation><text-classification>","0",""
"72335","1","2020-04-14 23:00:39","1","32","<machine-learning><ensemble-modeling><bagging>","0",""
"72336","1","2020-04-14 23:09:28","0","19","<tensorflow><regression><normalization><feature-scaling>","0",""
"72338","1","2020-04-14 23:26:50","0","7","<time-series><probability>","0",""
"72342","1","2020-04-15 00:10:16","0","8","<machine-learning><regression><forecasting>","0",""
"72343","1","2020-04-15 00:25:41","1","184","<machine-learning><scikit-learn><data-cleaning><preprocessing><encoding>","1",""
"72346","1","2020-04-15 01:30:47","0","9","<k-means><gaussian-process>","0",""
"72347","1","2020-04-15 02:54:29","2","261","<machine-learning><neural-network><deep-learning><tensorflow><cnn>","2",""
"72348","1","2020-04-15 03:37:31","0","27","<python><bigdata><apache-spark><pyspark><data-engineering>","1",""
"72349","1","2020-04-15 03:53:57","0","25","<predictive-modeling><data-cleaning><churn>","0",""
"72350","1","2020-04-15 04:01:20","0","12","<machine-learning><python><scikit-learn><data-cleaning><recommender-system>","0",""
"72351","1","2020-04-15 05:00:24","3","248","<gradient-descent><deep-network>","1","3"
"72355","1","2020-04-15 07:12:38","0","10","<r><performance><hive>","0",""
"82314","1","2020-09-28 08:52:02","2","23","<python><time-series><dataset><automation>","1",""
"82317","1","2020-09-28 09:37:11","0","36","<machine-learning>","2",""
"82319","1","2020-09-28 09:46:49","0","14","<optimization><pytorch>","1",""
"82321","1","2020-09-28 10:24:47","0","11","<r><clustering><k-means><feature-scaling>","0",""
"82322","1","2020-09-28 10:29:43","1","19","<classification><nlp><named-entity-recognition>","1",""
"82323","1","2020-09-28 10:39:51","1","7","<model-selection><active-learning>","0",""
"82328","1","2020-09-28 11:12:45","2","39","<machine-learning><classification><nlp>","1",""
"82329","1","2020-09-28 11:24:39","0","38","<nlp><text-mining><information-retrieval>","0",""
"82332","1","2020-09-28 13:24:33","1","11","<machine-learning><multiclass-classification><naive-bayes-classifier><geospatial>","0",""
"82337","1","2020-09-28 15:30:03","1","57","<regression><linear-regression>","2",""
"82340","1","2020-09-28 17:27:32","0","31","<time-series><regression><lstm><training>","1",""
"82345","1","2020-09-28 19:32:38","0","26","<classification><data-mining><svm><grid-search><gridsearchcv>","1",""
"82349","1","2020-09-28 21:17:16","4","131","<machine-learning><python><classification><perceptron>","1","1"
"82355","1","2020-09-29 08:07:33","0","12","<deep-learning><cnn><image-classification><computer-vision><image-preprocessing>","0",""
"82357","1","2020-09-29 11:10:04","0","46","<python><scikit-learn><cross-validation><class-imbalance>","2",""
"82359","1","2020-09-29 13:18:42","-3","38","<predictive-modeling><prediction>","1",""
"82360","1","2020-09-29 13:50:37","0","23","<python><neural-network><tensorflow><regression><dataset>","0",""
"82368","1","2020-09-29 16:11:25","0","31","<machine-learning><python><keras>","0",""
"82369","1","2020-09-29 16:14:43","0","8","<time-series><pandas>","0",""
"82371","1","2020-09-29 18:33:36","2","255","<machine-learning><neural-network><deep-learning><sgd><rmsprop>","2","1"
"82378","1","2020-09-29 22:56:20","2","30","<python><classification><multiclass-classification><auc><roc>","0",""
"82380","1","2020-09-30 01:01:32","1","12","<machine-learning><dimensionality-reduction><variance>","1",""
"82383","1","2020-09-30 05:18:06","1","49","<machine-learning><gradient-descent><gradient>","1",""
"82386","1","2020-09-30 09:48:20","1","15","<nlp><word-embeddings><word2vec><similarity><cosine-distance>","0",""
"82387","1","2020-09-30 11:13:37","1","32","<machine-learning><statistics><machine-learning-model><training><linear-algebra>","1",""
"82388","1","2020-09-30 11:24:16","1","13","<predictive-modeling><image-classification><prediction><accuracy>","0",""
"82389","1","2020-09-30 12:24:21","1","31","<neural-network><overfitting>","0","1"
"82390","1","2020-09-30 12:46:43","0","29","<deep-learning><lstm><data-science-model><algorithms><prediction>","0",""
"82392","1","2020-09-30 13:40:16","0","13","<machine-learning><python><classification><ensemble-learning><adaboost>","0",""
"82397","1","2020-09-30 15:10:41","1","72","<machine-learning><neural-network>","1",""
"82400","1","2020-09-30 16:50:26","0","26","<regression><statistics><linear-regression><bayesian><bayes-error>","0",""
"82404","1","2020-09-30 19:49:28","5","23","<boosting><adaboost>","1","1"
"82405","1","2020-09-30 20:19:54","1","33","<rnn><recurrent-neural-net>","1",""
"82406","1","2020-09-30 20:46:44","0","10","<classification><gaussian>","0",""
"82407","1","2020-09-30 21:05:47","0","22","<python><deep-learning><classification><keras><weighted-data>","0",""
"82408","1","2020-10-01 00:35:21","1","16","<machine-learning><deep-learning><keras><time-series><lstm>","0",""
"82412","1","2020-10-01 01:51:14","0","14","<machine-learning><neural-network><deep-learning><classification><time-series>","0",""
"82414","1","2020-10-01 02:37:32","2","32","<neural-network><rnn><recurrent-neural-net>","2",""
"82416","1","2020-10-01 03:25:43","1","18","<rnn><recurrent-neural-net>","0",""
"82417","1","2020-10-01 04:45:04","1","31","<machine-learning><neural-network><classification>","0",""
"82418","1","2020-10-01 04:51:22","0","20","<machine-learning><predictive-modeling>","1",""
"82419","1","2020-10-01 05:00:18","0","10","<excel>","0",""
"82420","1","2020-10-01 05:47:22","1","11","<machine-learning><data-science-model>","0",""
"82422","1","2020-10-01 06:07:21","0","11","<classification><cnn><accuracy>","0",""
"82424","1","2020-10-01 07:00:20","1","43","<clustering><k-means><supervised-learning><clusters><spectral-clustering>","0",""
"82427","1","2020-10-01 09:16:54","2","103","<neural-network><deep-learning><gradient-descent>","3","1"
"82429","1","2020-10-01 09:42:50","1","25","<reinforcement-learning><confidence>","0",""
"82433","1","2020-10-01 11:50:28","0","10","<machine-learning><python><scikit-learn><numpy>","0",""
"82435","1","2020-10-01 12:31:46","5","117","<machine-learning><neural-network><deep-learning><training><overfitting>","2",""
"43400","1","2019-01-02 17:13:28","1","141","<predictive-modeling><labels>","0",""
"43401","1","2019-01-02 17:41:42","2","73","<feature-selection><svm>","0",""
"43404","1","2019-01-02 19:23:46","1","113","<feature-selection><random-forest><feature-engineering>","1",""
"43405","1","2019-01-02 20:13:27","1","186","<machine-learning><neural-network><training><optimization>","1",""
"43408","1","2019-01-02 23:15:37","0","92","<tensorflow><programming>","1",""
"43413","1","2019-01-03 03:08:26","0","270","<deep-learning><nlp><embeddings><deep-network>","1",""
"43416","1","2019-01-03 07:04:56","1","1235","<lstm><feature-scaling>","1",""
"43422","1","2019-01-03 10:06:09","0","66","<machine-learning><data><churn>","1","1"
"43423","1","2019-01-03 10:10:07","1","39","<machine-learning><predictive-modeling><accuracy>","1",""
"43425","1","2019-01-03 10:34:20","1","138","<python><pandas>","1",""
"43433","1","2019-01-03 15:16:26","0","167","<r><bigdata><data><data-cleaning>","1",""
"43436","1","2019-01-03 15:51:14","1","568","<machine-learning><python><multiclass-classification>","2",""
